"year","y","mu_var","sig_var"
2070,3.872962474823,2.66829214096069,2.66829214096069
2071,3.02964210510254,2.64198956489563,2.64198956489563
2072,3.45627856254578,2.78196864128113,2.78196864128113
2073,3.80771064758301,2.73071260452271,2.73071260452271
2074,3.26762175559998,2.81140723228455,2.81140723228455
2075,4.36123180389404,2.91108922958374,2.91108922958374
2076,3.44841337203979,2.88387117385864,2.88387117385864
2077,3.29014039039612,3.02880883216858,3.02880883216858
2078,3.61301779747009,3.08179378509521,3.08179378509521
2079,3.95324397087097,3.08287696838379,3.08287696838379
2080,3.4365611076355,3.09063997268677,3.09063997268677
2081,3.24684739112854,3.17323603630066,3.17323603630066
2082,3.68050789833069,3.19956216812134,3.19956216812134
2083,4.25837993621826,3.25072107315063,3.25072107315063
2084,4.2537407875061,3.32551002502441,3.32551002502441
2085,4.08489418029785,3.25590596199036,3.25590596199036
2086,3.71924519538879,3.43262891769409,3.43262891769409
2087,3.66871905326843,3.52747240066528,3.52747240066528
2088,3.62434887886047,3.47721619606018,3.47721619606018
2089,4.96882629394531,3.51471285820007,3.51471285820007
2090,3.64768147468567,3.58757247924805,3.58757247924805
2091,4.59050703048706,3.66355895996094,3.66355895996094
2092,4.28744173049927,3.70688691139221,3.70688691139221
2093,4.22689247131348,3.80754423141479,3.80754423141479
2094,5.01454830169678,3.79684858322144,3.79684858322144
2095,5.00476312637329,3.8248450756073,3.8248450756073
2096,5.21389675140381,3.85585713386536,3.85585713386536
2097,5.69604825973511,3.96599793434143,3.96599793434143
2098,5.15010166168213,3.95105528831482,3.95105528831482
2099,5.53225755691528,4.02666621208191,4.02666621208191
2100,5.80010604858398,4.0861629486084,4.0861629486084
1850,-0.0856775492429733,-0.436937081813812,-0.436937081813812
1851,0.189324751496315,-0.31273053586483,-0.31273053586483
1852,-0.442517995834351,-0.322385787963867,-0.322385787963867
1853,-0.503531098365784,-0.372489565610886,-0.372489565610886
1854,-1.09013903141022,-0.429051792621613,-0.429051792621613
1855,-0.941762745380402,-0.324901923537254,-0.324901923537254
1856,-0.440227717161179,-0.385244727134705,-0.385244727134705
1857,-0.475846737623215,-0.343786251544952,-0.343786251544952
1858,-0.434433221817017,-0.341299691796303,-0.341299691796303
1859,-0.00963623449206352,-0.402600008249283,-0.402600008249283
1860,-0.364100754261017,-0.289807920157909,-0.289807920157909
1861,-0.894588053226471,-0.259386664628983,-0.259386664628983
1862,-0.0846701413393021,-0.240734487771988,-0.240734487771988
1863,-0.132703498005867,-0.351075094938278,-0.351075094938278
1864,-0.185149550437927,-0.298178040981293,-0.298178040981293
1865,0.917843163013458,-0.253944854438305,-0.253944854438305
1866,0.213727533817291,-0.356942451000214,-0.356942451000214
1867,0.686680674552917,-0.351272839307785,-0.351272839307785
1868,0.400723099708557,-0.404856848716736,-0.404856848716736
1869,-0.0973806083202362,-0.253014016151428,-0.253014016151428
1870,-0.246791034936905,-0.33683497607708,-0.33683497607708
1871,-0.293668866157532,-0.283379742503166,-0.283379742503166
1872,-0.863794982433319,-0.278731769323349,-0.278731769323349
1873,-0.746289372444153,-0.355022531747818,-0.355022531747818
1874,-0.00983045157045126,-0.36390643119812,-0.36390643119812
1875,-0.388402253389359,-0.343565183877945,-0.343565183877945
1876,0.0879434868693352,-0.346524986624718,-0.346524986624718
1877,-0.0418388545513153,-0.286398783326149,-0.286398783326149
1878,-0.345351874828339,-0.288987079262733,-0.288987079262733
1879,-0.00292160292156041,-0.306053191423416,-0.306053191423416
1880,0.692783355712891,-0.287521687150002,-0.287521687150002
1881,0.509966969490051,-0.264275908470154,-0.264275908470154
1882,-0.117030248045921,-0.234133297950029,-0.234133297950029
1883,-0.109533980488777,-0.26849576830864,-0.26849576830864
1884,-1.04734027385712,-0.834349513053894,-0.834349513053894
1885,-0.71828705072403,-0.664001989364624,-0.664001989364624
1886,-0.57624340057373,-0.526287013292313,-0.526287013292313
1887,-0.176316127181053,-0.440707397460938,-0.440707397460938
1888,-1.02974200248718,-0.297193643450737,-0.297193643450737
1889,-0.481793224811554,-0.305781869590282,-0.305781869590282
1890,0.401802211999893,-0.46789363026619,-0.46789363026619
1891,-0.242653980851173,-0.49254794716835,-0.49254794716835
1892,-0.103126063942909,-0.418509593605995,-0.418509593605995
1893,-0.107333727180958,-0.358694949746132,-0.358694949746132
1894,-0.621441662311554,-0.303135764598846,-0.303135764598846
1895,-1.0190178155899,-0.289555963873863,-0.289555963873863
1896,0.0208499915897846,-0.241169402003288,-0.241169402003288
1897,0.461030721664429,-0.239365689456463,-0.239365689456463
1898,-0.153689071536064,-0.176860590279102,-0.176860590279102
1899,-0.641413927078247,-0.245832157507539,-0.245832157507539
1900,0.158668264746666,-0.243154248595238,-0.243154248595238
1901,-0.488291501998901,-0.24512709453702,-0.24512709453702
1902,-1.14159202575684,-0.227091288566589,-0.227091288566589
1903,-1.14209008216858,-0.575918662548065,-0.575918662548065
1904,-0.319602072238922,-0.534589838981628,-0.534589838981628
1905,0.332608222961426,-0.426726853847504,-0.426726853847504
1906,-0.385730028152466,-0.367776745557785,-0.367776745557785
1907,-1.0239589214325,-0.378059381246567,-0.378059381246567
1908,-0.234714731574059,-0.312027531303465,-0.312027531303465
1909,0.332988858222961,-0.27509882748127,-0.27509882748127
1910,-0.677857220172882,-0.296547693200409,-0.296547693200409
1911,0.345706582069397,-0.331300181150436,-0.331300181150436
1912,-1.12706768512726,-0.381681942939758,-0.381681942939758
1913,0.0172479562461376,-0.468835037946701,-0.468835037946701
1914,-0.29616779088974,-0.338312858343124,-0.338312858343124
1915,-0.643962919712067,-0.29242459833622,-0.29242459833622
1916,0.0226264391094446,-0.248353165388107,-0.248353165388107
1917,0.280005514621735,-0.197193521261215,-0.197193521261215
1918,-0.0278049726039171,-0.227393686771393,-0.227393686771393
1919,-0.810389339923859,-0.253436613082886,-0.253436613082886
1920,-0.463589936494827,-0.105952289002016,-0.105952289002016
1921,-0.402355372905731,-0.148703049984761,-0.148703049984761
1922,-0.644846200942993,-0.152130043040961,-0.152130043040961
1923,-0.798829615116119,-0.192081298679113,-0.192081298679113
1924,-0.51345306634903,-0.251180410385132,-0.251180410385132
1925,-0.24500335752964,-0.17673559859395,-0.17673559859395
1926,-0.0212550163269043,-0.104485687799752,-0.104485687799752
1927,1.10166466236115,-0.181216710805893,-0.181216710805893
1928,-0.0806620344519615,-0.137846557796001,-0.137846557796001
1929,-0.236973777413368,-0.223201742768288,-0.223201742768288
1930,-0.109629891812801,-0.226875621080399,-0.226875621080399
1931,-0.383523195981979,-0.226100051403046,-0.226100051403046
1932,-0.242608264088631,-0.219481990486383,-0.219481990486383
1933,-0.946161568164825,-0.179683587886393,-0.179683587886393
1934,-0.096963033080101,-0.0537915608845651,-0.0537915608845651
1935,-0.226642251014709,-0.10998400375247,-0.10998400375247
1936,0.0476399064064026,-0.0709628984332085,-0.0709628984332085
1937,0.0446654558181763,-0.0648141726851463,-0.0648141726851463
1938,0.0155338188633323,-0.105413296073675,-0.105413296073675
1939,0.139806881546974,-0.0284704804420471,-0.0284704804420471
1940,-0.33314311504364,-0.0322130307555199,-0.0322130307555199
1941,-0.113440848886967,-0.0385591950267553,-0.0385591950267553
1942,0.275257676839828,-0.0183019947260618,-0.0183019947260618
1943,0.37309342622757,-0.058605420216918,-0.058605420216918
1944,0.497731328010559,-0.00129221230745316,-0.00129221230745316
1945,0.578019499778748,-0.0588233664631844,-0.0588233664631844
1946,0.732511520385742,-0.0465999078005552,-0.0465999078005552
1947,-0.495331108570099,-0.0222704976797104,-0.0222704976797104
1948,-0.434873968362808,-0.017176956217736,-0.017176956217736
1949,0.13503423333168,-0.0119343104306608,-0.0119343104306608
1950,0.0192959699779749,0.00186005942523479,0.00186005942523479
1951,0.324559390544891,0.0254662006627768,0.0254662006627768
1952,-0.102588929235935,0.023389333114028,0.023389333114028
1953,-0.519333183765411,-0.0350286230444908,-0.0350286230444908
1954,-0.368674367666245,-0.038466215133667,-0.038466215133667
1955,-0.434064209461212,-0.00209568459540606,-0.00209568459540606
1956,-0.139695510268211,0.0346916976384819,0.0346916976384819
1957,-0.426344394683838,0.0904702942818403,0.0904702942818403
1958,0.013950533233583,-0.0148577015846968,-0.0148577015846968
1959,-0.133684173226357,-0.0509200705841067,-0.0509200705841067
1960,0.620810508728027,0.105532692372799,0.105532692372799
1961,0.0637748017907143,0.00707812160253525,0.00707812160253525
1962,0.275956869125366,-0.0284195471554995,-0.0284195471554995
1963,-0.75434684753418,-0.124707053601742,-0.124707053601742
1964,-0.818559050559998,-0.263422834873199,-0.263422834873199
1965,-0.158839106559753,-0.238056452199817,-0.238056452199817
1966,-0.120832927525043,-0.0275241196155548,-0.0275241196155548
1967,-0.267417907714844,-0.125994423776865,-0.125994423776865
1968,-0.608694911003113,0.00264172600582242,0.00264172600582242
1969,0.0480907671153545,-0.13868078738451,-0.13868078738451
1970,0.0376060418784618,-0.135401420108974,-0.135401420108974
1971,-0.556411385536194,-0.071887844055891,-0.071887844055891
1972,-0.0210818164050579,0.00328063126653433,0.00328063126653433
1973,-0.740600168704987,-0.0693406220525503,-0.0693406220525503
1974,-0.523636221885681,-0.0673493420705199,-0.0673493420705199
1975,0.363405376672745,-0.0645794756710529,-0.0645794756710529
1976,-0.835125982761383,-0.0794585846364498,-0.0794585846364498
1977,-0.16325843334198,0.0388461830094457,0.0388461830094457
1978,-0.543267488479614,0.0376619517803192,0.0376619517803192
1979,-0.555480420589447,0.034052762016654,0.034052762016654
1980,0.574351727962494,0.0787490723654628,0.0787490723654628
1981,-0.0086306594312191,0.162758131511509,0.162758131511509
1982,-0.0855780765414238,0.0911938766483218,0.0911938766483218
1983,-0.294321477413177,-0.13205374032259,-0.13205374032259
1984,0.155052945017815,0.011098163574934,0.011098163574934
1985,-0.0488315299153328,0.152975256741047,0.152975256741047
1986,0.708371639251709,0.130905041471124,0.130905041471124
1987,0.366483241319656,0.104505425877869,0.104505425877869
1988,0.407003462314606,0.229949775338173,0.229949775338173
1989,-0.180185317993164,0.182648977637291,0.182648977637291
1990,-0.251587390899658,0.298530721664429,0.298530721664429
1991,0.0822149813175201,0.285112643241882,0.285112643241882
1992,-0.299480557441711,-0.0793206598609686,-0.0793206598609686
1993,-0.514761209487915,0.078161746263504,0.078161746263504
1994,0.596909046173096,0.283664837479591,0.283664837479591
1995,-0.0338312722742558,0.242988413572311,0.242988413572311
1996,0.520061314105988,0.282309786975384,0.282309786975384
1997,0.890379428863525,0.333566001057625,0.333566001057625
1998,0.0497670695185661,0.409459719061852,0.409459719061852
1999,0.712948799133301,0.364072078466415,0.364072078466415
2000,0.712460458278656,0.493068486452103,0.493068486452103
2001,0.403834134340286,0.497352945804596,0.497352945804596
2002,0.989633500576019,0.513483208417892,0.513483208417892
2003,1.61533904075623,0.674168729782105,0.674168729782105
2004,0.817769289016724,0.65817654132843,0.65817654132843
2005,0.746028482913971,0.597818839550018,0.597818839550018
2006,0.732937455177307,0.605921971797943,0.605921971797943
2007,1.51129961013794,0.571249842643738,0.571249842643738
2008,0.679433345794678,0.579456031322479,0.579456031322479
2009,0.934552848339081,0.6358766913414,0.6358766913414
2010,1.37194073200226,0.653016835451126,0.653016835451126
2011,0.959378719329834,0.682022416591644,0.682022416591644
2012,1.15434813499451,0.645555508136749,0.645555508136749
2013,1.70997941493988,0.606919348239899,0.606919348239899
2014,1.09021925926208,0.690871495008469,0.690871495008469
2015,1.30092287063599,0.729148900508881,0.729148900508881
2016,1.25831568241119,0.725430607795715,0.725430607795715
2017,1.99603486061096,0.753894138336182,0.753894138336182
2018,0.730304300785065,0.743541693687439,0.743541693687439
2019,0.556627511978149,0.806903195381165,0.806903195381165
2020,0.478930175304413,0.846570253372192,0.846570253372192
2021,0.67408287525177,0.865191733837128,0.865191733837128
2022,0.432263344526291,0.912099087238312,0.912099087238312
2023,1.93179452419281,0.853783321380615,0.853783321380615
2024,1.34400820732117,0.916054046154022,0.916054046154022
2025,2.32055354118347,0.932758331298828,0.932758331298828
2026,0.603766143321991,0.930547988414764,0.930547988414764
2027,1.66983711719513,1.02794442176819,1.02794442176819
2028,1.12650632858276,0.991374266147613,0.991374266147613
2029,1.19915461540222,1.15319945812225,1.15319945812225
2030,1.2735048532486,1.10501158237457,1.10501158237457
2031,1.11613571643829,1.11834669113159,1.11834669113159
2032,2.06717848777771,1.19096558094025,1.19096558094025
2033,1.47796022891998,1.21498353481293,1.21498353481293
2034,1.05111885070801,1.14055624008179,1.14055624008179
2035,1.10716700553894,1.23355355262756,1.23355355262756
2036,2.4511353969574,1.23509783744812,1.23509783744812
2037,1.58482551574707,1.34167892932892,1.34167892932892
2038,2.18265795707703,1.35715265274048,1.35715265274048
2039,1.85722160339355,1.38191251754761,1.38191251754761
2040,1.08441066741943,1.50634169578552,1.50634169578552
2041,1.54716753959656,1.53885042667389,1.53885042667389
2042,1.24710786342621,1.50676534175873,1.50676534175873
2043,1.68388700485229,1.50622568130493,1.50622568130493
2044,2.08000111579895,1.61489169597626,1.61489169597626
2045,1.36577010154724,1.62311165332794,1.62311165332794
2046,2.00179362297058,1.6312427520752,1.6312427520752
2047,2.12410569190979,1.68821158409119,1.68821158409119
2048,2.45924520492554,1.77605347633362,1.77605347633362
2049,2.22121143341064,1.78662955760956,1.78662955760956
2050,1.56760168075562,1.7979353427887,1.7979353427887
2051,2.88599705696106,1.83949589729309,1.83949589729309
2052,2.48044943809509,1.84872732162476,1.84872732162476
2053,3.40568923950195,1.9625278711319,1.9625278711319
2054,3.76049637794495,2.00978193283081,2.00978193283081
2055,2.44791674613953,2.01565852165222,2.01565852165222
2056,2.84882593154907,2.06354243755341,2.06354243755341
2057,3.84544134140015,2.09418835639954,2.09418835639954
2058,3.4577751159668,2.14238996505737,2.14238996505737
2059,2.53740930557251,2.13930187225342,2.13930187225342
2060,2.69367694854736,2.11194367408752,2.11194367408752
2061,2.38611912727356,2.23015704154968,2.23015704154968
2062,3.53423452377319,2.28777461051941,2.28777461051941
2063,3.10624980926514,2.35285811424255,2.35285811424255
2064,2.79250359535217,2.41648206710815,2.41648206710815
2065,2.67645478248596,2.4652195930481,2.4652195930481
2066,3.05606579780579,2.454518699646,2.454518699646
2067,3.16949462890625,2.5532154083252,2.5532154083252
2068,2.95535063743591,2.56202464103699,2.56202464103699
2069,3.86675715446472,2.63073563575745,2.63073563575745
2070,4.23999071121216,2.66829214096069,2.66829214096069
2071,3.6586549282074,2.64198956489563,2.64198956489563
2072,3.34237122535706,2.78196864128113,2.78196864128113
2073,3.58608508110046,2.73071260452271,2.73071260452271
2074,3.32212829589844,2.81140723228455,2.81140723228455
2075,3.06128478050232,2.91108922958374,2.91108922958374
2076,3.73055052757263,2.88387117385864,2.88387117385864
2077,3.41534495353699,3.02880883216858,3.02880883216858
2078,4.39170742034912,3.08179378509521,3.08179378509521
2079,4.84252023696899,3.08287696838379,3.08287696838379
2080,4.23898077011108,3.09063997268677,3.09063997268677
2081,3.90874075889587,3.17323603630066,3.17323603630066
2082,3.36849594116211,3.19956216812134,3.19956216812134
2083,4.39543485641479,3.25072107315063,3.25072107315063
2084,5.24678468704224,3.32551002502441,3.32551002502441
2085,4.31869316101074,3.25590596199036,3.25590596199036
2086,3.698246717453,3.43262891769409,3.43262891769409
2087,3.99701070785522,3.52747240066528,3.52747240066528
2088,4.33398485183716,3.47721619606018,3.47721619606018
2089,4.42447853088379,3.51471285820007,3.51471285820007
2090,4.32689428329468,3.58757247924805,3.58757247924805
2091,4.15970373153687,3.66355895996094,3.66355895996094
2092,5.35209226608276,3.70688691139221,3.70688691139221
2093,4.57429695129395,3.80754423141479,3.80754423141479
2094,5.19488668441772,3.79684858322144,3.79684858322144
2095,5.28859949111938,3.8248450756073,3.8248450756073
2096,4.83746194839478,3.85585713386536,3.85585713386536
2097,4.75716733932495,3.96599793434143,3.96599793434143
2098,4.35482931137085,3.95105528831482,3.95105528831482
2099,5.01071691513062,4.02666621208191,4.02666621208191
2100,4.76591920852661,4.0861629486084,4.0861629486084
